sent_id	description	ARG0	ARG1	narrative	verb	verb_lemma	frame	frame_score	sentence
1.3.7.2.4.3.1.1.1.1.1.1.2.1.1.	Yes , armed citizens can pull their guns out and fire at the perceived shooter ... and then possibly at each other , because they did n't see the shooter\(s\ ) but [ARG0: they] [see.01: see] [ARG1: another plain - clothed person with a gun] and make a snap decision .	they	another plain - clothed person with a gun	('they', 'see', 'another plain - clothed person with a gun')	see	see	see.01	1.0	Yes, armed citizens can pull their guns out and fire at the perceived shooter ... and then possibly at each other, because they didn't see the shooter\(s\) but they see another plain-clothed person with a gun and make a snap decision.
1.3.7.2.4.3.1.1.1.1.1.1.2.1.1.	Yes , armed citizens can pull their guns out and fire at the perceived shooter ... and then possibly at each other , because they did n't see the shooter\(s\ ) but [ARG0: they] see another plain - clothed person with a gun and [make.01: make] [ARG1: a snap decision] .	they	a snap decision	('they', 'make', 'a snap decision')	make	make	make.01	0.9985244870185852	Yes, armed citizens can pull their guns out and fire at the perceived shooter ... and then possibly at each other, because they didn't see the shooter\(s\) but they see another plain-clothed person with a gun and make a snap decision.
1.3.7.2.4.3.1.1.1.1.2.	Given that [ARG0: mass shootings] tend to [create.01: create] [ARG1: panic and chaotic situations in crowds] , it is incredibly likely that many of those missed shots will hit innocent people .	mass shootings	panic and chaotic situations in crowds	('mass shootings', 'create', 'panic and chaotic situations in crowds')	create	create	create.01	1.0	Given that mass shootings tend to create panic and chaotic situations in crowds, it is incredibly likely that many of those missed shots will hit innocent people.
1.3.7.2.4.3.1.1.1.2.	The fact that de - escalation training is not relevant to [ARG0: a shooter] [ARGM-MNR: actively] [try.01: trying] [ARG1: to murder as many people as possible] does not negate the need for firearm possession , it specifically calls for it .	a shooter	to murder as many people as possible	('a shooter', 'trying', 'to murder as many people as possible')	trying	try	try.01	1.0	The fact that de-escalation training is not relevant to a shooter actively trying to murder as many people as possible does not negate the need for firearm possession, it specifically calls for it.
1.3.7.2.4.3.1.1.1.2.	The fact that de - escalation training is not relevant to [ARG0: a shooter] actively trying to [murder.01: murder] [ARG1: as many people as possible] does not negate the need for firearm possession , it specifically calls for it .	a shooter	as many people as possible	('a shooter', 'murder', 'as many people as possible')	murder	murder	murder.01	0.9999995231628418	The fact that de-escalation training is not relevant to a shooter actively trying to murder as many people as possible does not negate the need for firearm possession, it specifically calls for it.
1.3.7.2.4.3.1.1.1.2.	[ARG0: The fact that de - escalation training is not relevant to a shooter actively trying to murder as many people as possible] does [ARGM-NEG: not] [negate.01: negate] [ARG1: the need for firearm possession] , it specifically calls for it .	The fact that de - escalation training is not relevant to a shooter actively trying to murder as many people as possible	the need for firearm possession	('The fact that de - escalation training is not relevant to a shooter actively trying to murder as many people as possible', 'negate', 'the need for firearm possession')	negate	negate	negate.01	0.9999728202819824	The fact that de-escalation training is not relevant to a shooter actively trying to murder as many people as possible does not negate the need for firearm possession, it specifically calls for it.
1.3.7.2.4.3.1.1.1.2.	The fact that de - escalation training is not relevant to a shooter actively trying to murder as many people as possible does not negate the need for firearm possession , [ARG0: it] [ARGM-ADV: specifically] [call.03: calls] [ARG1: for it] .	it	for it	('it', 'calls', 'for it')	calls	call	call.03	0.9999964237213135	The fact that de-escalation training is not relevant to a shooter actively trying to murder as many people as possible does not negate the need for firearm possession, it specifically calls for it.
1.3.7.2.4.3.1.1.1.2.1.	The level of crisis is de - escalated when [ARG0: individuals] are able to [seek.01: seek] [ARG1: shelter] and defend themselves without firearms .	individuals	shelter	('individuals', 'seek', 'shelter')	seek	seek	seek.01	1.0	The level of crisis is de-escalated when individuals are able to seek shelter and defend themselves without firearms.
1.3.7.2.4.3.1.1.1.2.1.	The level of crisis is de - escalated when [ARG0: individuals] are able to seek shelter and [defend.01: defend] [ARG1: themselves] [ARGM-MNR: without firearms] .	individuals	themselves	('individuals', 'defend', 'themselves')	defend	defend	defend.01	0.9999996423721313	The level of crisis is de-escalated when individuals are able to seek shelter and defend themselves without firearms.
1.3.7.2.4.3.1.1.1.2.1.	[ARG0: Adding more guns] [have.03: has] [ARG1: a chance of ending the firefight] , but it also has the chance of making the firefight more deadly to innocents .	Adding more guns	a chance of ending the firefight	('Adding more guns', 'has', 'a chance of ending the firefight')	has	have	have.03	0.9999914169311523	Adding more guns has a chance of ending the firefight, but it also has the chance of making the firefight more deadly to innocents.
1.3.7.2.4.3.1.1.1.2.1.	Adding more guns has a chance of ending the firefight , but [ARG0: it] [ARGM-DIS: also] [have.03: has] [ARG1: the chance of making the firefight more deadly to innocents] .	it	the chance of making the firefight more deadly to innocents	('it', 'has', 'the chance of making the firefight more deadly to innocents')	has	have	have.03	0.9999996423721313	Adding more guns has a chance of ending the firefight, but it also has the chance of making the firefight more deadly to innocents.
1.3.7.2.4.3.1.1.1.3.	[ARG0: The Sutherland Springs church shooting] would seem to [prove.01: prove] [ARG1: that scenario wrong] .	The Sutherland Springs church shooting	that scenario wrong	('The Sutherland Springs church shooting', 'prove', 'that scenario wrong')	prove	prove	prove.01	1.0	The Sutherland Springs church shooting would seem to prove that scenario wrong.
1.3.7.2.4.3.1.1.1.3.	[ARG0: The shooter] was unopposed and [murder.01: murdered] [ARG1: as many people as possible] [ARGM-TMP: until he was confronted and shot by an armed neighbor] .	The shooter	as many people as possible	('The shooter', 'murdered', 'as many people as possible')	murdered	murder	murder.01	1.0	The shooter was unopposed and murdered as many people as possible until he was confronted and shot by an armed neighbor.
1.3.7.2.4.3.1.1.1.3.	The shooter was unopposed and murdered as many people as possible until [ARG1: he] was [confront.01: confronted] and shot [ARG0: by an armed neighbor] .	by an armed neighbor	he	('by an armed neighbor', 'confronted', 'he')	confronted	confront	confront.01	1.0	The shooter was unopposed and murdered as many people as possible until he was confronted and shot by an armed neighbor.
1.3.7.2.4.3.1.1.1.3.	The shooter was unopposed and murdered as many people as possible until [ARG1: he] was confronted and [shoot.02: shot] [ARG0: by an armed neighbor] .	by an armed neighbor	he	('by an armed neighbor', 'shot', 'he')	shot	shoot	shoot.02	0.9999978542327881	The shooter was unopposed and murdered as many people as possible until he was confronted and shot by an armed neighbor.
1.3.7.2.4.3.1.1.1.3.1.	[ARG0: The shooter] was [ARGM-TMP: already] [exit.01: exiting] [ARG1: the church] [ARGM-TMP: by the time he was intercepted] , so a an armed defender did not stop the attack because the attack was already done , and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack , or they could have killed more innocents in an attempt to fire back .	The shooter	the church	('The shooter', 'exiting', 'the church')	exiting	exit	exit.01	0.9999551773071289	The shooter was already exiting the church by the time he was intercepted, so a an armed defender did not stop the attack because the attack was already done, and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack, or they could have killed more innocents in an attempt to fire back.
1.3.7.2.4.3.1.1.1.3.1.	The shooter was already exiting the church by the time he was intercepted , so [ARG0: a an armed defender] did [ARGM-NEG: not] [stop.01: stop] [ARG1: the attack] [ARGM-CAU: because the attack was already done] , and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack , or they could have killed more innocents in an attempt to fire back .	a an armed defender	the attack	('a an armed defender', 'stop', 'the attack')	stop	stop	stop.01	0.9999998807907104	The shooter was already exiting the church by the time he was intercepted, so a an armed defender did not stop the attack because the attack was already done, and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack, or they could have killed more innocents in an attempt to fire back.
1.3.7.2.4.3.1.1.1.3.1.	The shooter was already exiting the church by the time he was intercepted , so a an armed defender did not stop the attack because the attack was already done , and b [ARG0: we] [ARGM-MOD: can] [ARGM-ADV: only] [imagine.01: imagine] [ARG1: what would have happened if the church attendees were armed] -- they could have halted the attack , or they could have killed more innocents in an attempt to fire back .	we	what would have happened if the church attendees were armed	('we', 'imagine', 'what would have happened if the church attendees were armed')	imagine	imagine	imagine.01	1.0	The shooter was already exiting the church by the time he was intercepted, so a an armed defender did not stop the attack because the attack was already done, and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack, or they could have killed more innocents in an attempt to fire back.
1.3.7.2.4.3.1.1.1.3.1.	The shooter was already exiting the church by the time he was intercepted , so a an armed defender did not stop the attack because the attack was already done , and b we can only imagine what would have happened if the church attendees were armed -- [ARG0: they] [ARGM-MOD: could] have [halt.01: halted] [ARG1: the attack] , or they could have killed more innocents in an attempt to fire back .	they	the attack	('they', 'halted', 'the attack')	halted	halt	halt.01	0.9999988079071045	The shooter was already exiting the church by the time he was intercepted, so a an armed defender did not stop the attack because the attack was already done, and b we can only imagine what would have happened if the church attendees were armed -- they could have halted the attack, or they could have killed more innocents in an attempt to fire back.
